,,,,,,,,,,,,,
,Остатки,,,,,,,,,,,,
,,отчет создан:,18/03/2026 12:32:54,,,,,,,,,,
,,исполнитель:,Баркова Светлана (admin@autopartsworld ),,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Код,Артикул,Наименование,Ед.изм.,Доступно,Резерв,Ожидание,Остаток,Себестоимость,"Сумма себестоимости",Цена продажи,Сумма продажи,Дней на складе
,,,,,,,,,,,,,
,2099,5027151300,КРОНШТЕЙН РАДИАТОРА СРЕДНИЙ 5027151300 Geely Emgrand 7 New SS11,шт,3,0,0,3,627.9,1883.7,2500,7500,252.73
,1613,5049024400,Локер задний левый Geely Emgrand 7 New SS11 5049024400,шт,3,0,0,3,1066.8,3200.4,4000,12000,356
,1947,2029038100,Заслонка дроссельная Geely Cityray/Monjaro  2029038100,шт,3,0,0,3,3864,11592,11590,34770,252.73
,1992,6044131000,Кронштейн заднего бампера правый верхний 6044131000 Geely Emgrand 7 New SS11,шт,3,0,0,3,209.3,627.9,450,1350,252.73
,1972,6010182900,Заглушка фары противотуманной правая  6010182900 Geely Emgrand 7 New SS11,шт,3,0,0,3,128.8,386.4,500,1500,252.73
,2503,6044152000,Кронштейн заднего бампера центральный левый Geely Atlas рестайлинг 6044152000,шт,3,0,0,3,391.16,1173.48,1990,5970,170.03
,2162,6010183100,Кронштейн переднего бампера 6010183100 правый Geely Emgrand 7 New SS112000000024707,шт,3,0,0,3,80.5,241.5,700,2100,252.73
,1922,6010112400,Кожух замка капота 6010112400 Geely Tugella FY11,шт,3,0,0,3,1127,3381,2700,8100,252.73
,2761,1050010000,Насос масляный 1050010000 Geely Coolray NEW/Cityray Original no logo,шт,3,0,0,3,7344,22032,20000,60000,80.6
,2145,6608267534,Крышка корпуса левого зеркала заднего вида 6608267534 Geely Cityray,шт,3,0,0,3,1481.2,4443.6,5500,16500,196.51
,1861,6044131100,Кронштейн заднего бампера 6044131100 левый верхний Geely Emgrand 7 New SS11,шт,3,0,0,3,209.3,627.9,420,1260,252.73
,2159,6073067700,Арка крыла правая 6073067700 Geely Tugella no logo,шт,3,0,0,3,885.5,2656.5,4600,13800,244.04
,1995,6010183800,Кожух замка капота 6010183800 Geely Emgrand 7 New SS11,шт,3,0,0,3,563.5,1690.5,2400,7200,252.73
,2531,2074067100,ПАТРУБОК ИНТЕРКУЛЕРА ВЫПУСКНОЙ №2 Geely ATLAS PRO 2074067100,шт,3,0,0,3,2244,6732,10000,30000,119.74
,2415,6010158300,Бампер/юбка передний нижняя часть Geely Tugella 6010158300,шт,3,0,0,3,2576,7728,7900,23700,239.69
,1841,6013055600,Решетка радиатора без камеры 6013055600 Geely Cityray,шт,3,0,0,3,5796,17388,35000,105000,244.04
,2125,2032074300,Корпус воздушного фильтра Geely Emgrand 7 New SS11 114лс 2032074300,шт,3,0,0,3,805,2415,2415,7245,172.84
,1618,6608064480,Радиатор охлаждения двигателя 6608064480(2069033400) Geely Emgrand 7 New SS11,шт,3,0,0,3,4445,13335,10000,30000,356
,2003,1016051178,Прокладка обратки масленой трубки турбины 1016051178 Geely Cityray,шт,3,0,0,3,48.3,144.9,193,579,252.73
,2847,2074089900,Интеркулер 2074089900 (2074069800) Geely Monjaro KX11/Tugella Original LYNK&CO,шт,3,0,0,3,6120,18360,17000,51000,54.11
,1855,6044130000,Накладка отражателя заднего бампера 6044130000 правая Geely Emgrand 7 New SS11,шт,3,0,0,3,128.8,386.4,390,1170,252.73
,2073,6044160100,Насадка глушителя под 4-хствольный выхлоп 6044160100 Geely,шт,3,0,0,3,6697.6,20092.8,18500,55500,252.73
,1936,6013027600,Воздуховод радиатора 6013027600 Geely Tugella FY11,шт,3,0,0,3,11414.9,34244.7,22900,68700,252.73
,1904,6044112900,Заглушка бампера задняя Geely Tugella 6044112900,шт,3,0,0,3,112.7,338.1,450,1350,252.73
,2533,2029024600,Коллектор впускной 2029024600 Geely Coolray SX11/Atlas Pro/Belgee X50/X70,шт,3,0,0,3,1632,4896,5000,15000,119.74
,2104,4015011500,Стойка стабилизатора передней подвески 4015011500/8888529902 GEELY TUGELLA,шт,3,0,0,3,322,966,1000,3000,252.73
,2169,6608109314,Кулак поворотный передний левый в сборе 6608109314 Geely Cityray,шт,3,0,0,3,15568.7,46706.1,40000,120000,198.42
,1592,1077111100,Кронштейн опоры двигателя задней Geely Coolray NEW 1077111100,шт,3,0,0,3,1155.7,3467.1,2200,6600,356
,2153,6010228800,Накладка ПТФ правая 6010228800 Geely Cityray,шт,3,0,0,3,627.9,1883.7,2500,7500,226.16
,1555,4048102700,Колодки тормозные передние Geely Coolray NEW 4048102700 copy,шт,3,0,0,3,1632,4896,4000,12000,82.81
,1859,6044129900,Отражатель/катафот заднего бампера 6044129900 левый Geely Emgrand 7 New SS11,шт,3,0,0,3,193.2,579.6,800,2400,252.73
,2047,7051026800,ФАРА ПЕРЕДНЯЯ ЛЕВАЯ 7051026800 GEELY TUGELLA,шт,3,0,0,3,18515,55545,42000,126000,239.69
,1997,6010228100,Кронштейн бампера к крылу передний правый 6010228100 Geely Cityray,шт,3,0,0,3,241.5,724.5,1200,3600,252.73
,2630,1077114000,Опора двигателя правая 1077114000/8893035340 Geely Emgrand SS11 Original no logo,шт,3,0,0,3,3774,11322,10999,32997,91.12
,2849,8888472093,Радиатор кондиционера без рамки 8888472093 (8010097000) Geely Monjaro KX11/Geely Tugella Original LYNK&CO,шт,3,0,0,3,3500,10500,9000,27000,54.11
,2072,2029038400,Коллектор впускной 2029038400 Geely Cityray,шт,3,0,0,3,1932,5796,3864,11592,252.73
,1990,6044096000,Кронштейн заднего бампера левый под фонарем 6044096000 Geely Tugella,шт,4,0,0,4,466.9,1867.6,1400,5600,252.73
,1875,5049014600,Локер задний правый Geely Tugella 5049014600,шт,4,0,0,4,2415,9660,6000,24000,252.73
,1860,6044129800,Отражатель/катафот заднего бампера 6044129800 правый Geely Emgrand 7 New SS11,шт,4,0,0,4,193.2,772.8,800,3200,252.73
,1983,6073068600,АРКА ЗАДНЕГО ЛЕВОГО КРЫЛА 6073068600 Geely Tugella,шт,4,0,0,4,853.3,3413.2,2000,8000,252.73
,1912,6073158300,Арка заднего левого крыла 6073158300 Geely Cityray,шт,4,0,0,4,627.9,2511.6,3500,14000,252.73
,2641,4036028700,Наконечник рулевой левый 4036028700 Geely Atlas Pro/Belgee X70 Original no logo,шт,4,0,0,4,612,2448,1600,6400,91.12
,2624,4013056100,Амортизатор передний правый 4013056100 Geely Atlas Pro Original no logo,шт,4,0,0,4,2346,9384,5199,20796,91.12
,2218,5035095000,Накладка замка капота 5035095000 Geely Cityray,шт,4,0,0,4,1674.4,6697.6,4000,16000,239.69
,1845,6010109600,ДЕФЛЕКТОР ПЕРЕДНЕГО БАМПЕРА ПРАВЫЙ GEELY TUGELLA 6010109600,шт,4,0,0,4,547.4,2189.6,1700,6800,252.73
,2231,5049024300,Подкрылок задний правый 5049024300 Geely Emgrand 7 New SS11  Original no logo,шт,4,0,0,4,805,3220,5000,20000,239.69
,1989,2074090400,Патрубок интеркулера левый в сборе 2074090400 Geely Tugella,шт,4,0,0,4,4508,18032,9000,36000,252.73
,2096,6010131300,КРОНШТЕЙН КРЕПЛЕНИЯ ПЕРЕДНЕГО БАМПЕРА ПРАВЫЙ 6010131300 GEELY TUGELLA,шт,4,0,0,4,241.5,966,650,2600,252.73
,2147,7057019900,ФОНАРЬ ЗАДНИЙ ЛЕВЫЙ (В КРЫЛО) GEELY TUGELLA 7057019900,шт,4,0,0,4,6440,25760,18000,72000,231.55
,2618,4048053400,Кулак поворотный правый 4048053400 Geely Atlas Pro Original no logo,шт,4,0,0,4,2346,9384,5000,20000,91.12
,2213,5035062800,Крышка моторного отсека левая 5035062800 Geely Tugella,шт,4,0,0,4,2978.5,11914,6000,24000,239.69
,2077,4048107500,Диск тормозной передний для Geely Cityray 4048107500,шт,4,0,0,4,1771,7084,7000,28000,252.73
,1918,6073159000,Накладка задней левой двери 6073159000 Geely Cityray,шт,4,0,0,4,1046.5,4186,6000,24000,173.86
,2756,2069025300,Датчик температуры радиатора 2069025300 CGeely Atlas PRO Original with logo,шт,4,0,0,4,673.2,2692.8,2200,8800,82.63
,2161,6044130800,Кронштейн заднего бампера 6044130800 правый Geely Emgrand 7 New SS11,шт,4,0,0,4,161,644,550,2200,252.73
,2150,7057049400,Фонарь крыла задний левый 7057049400 Geely Emgrand 7 New SS11,шт,4,0,0,4,5152,20608,14000,56000,252.73
,2120,6010096700,Кронштейн переднего бампера левый металл 6010096700 Geely Tugella,шт,4,0,0,4,515.2,2060.8,1200,4800,252.73
,1244,4048087100,Диск тормозной передний 4048087100 Geely Atlas FX11,шт,4,0,0,4,2842,11368,11900,47600,393.6
,351,5081038000,Накладка двери задней левой 5081038000 Geely Coolray SX11,шт,4,0,0,4,798,3192,2700,10800,422.97
,1166,6073055600,Спойлер крышки багажника 6073055600 Geely Coolray SX11/NEW/Belgee X50,шт,4,0,0,4,21315,85260,43000,172000,423.99
,2578,2069019700,Радиатор основной двигателя 2069019700 Geely Atlas Pro/Belgee X70,шт,4,0,0,4,4998,19992,10200,40800,106
,2001,6044096100,Кронштейн заднего бампера правый 6044096100 Geely Tugella,шт,4,0,0,4,466.9,1867.6,1100,4400,252.73
,1612,8010053000,Трубка кондиционера в салон 8010053000 Geely Coolray SX11/Belgee X50 Copy,шт,4,0,0,4,1836,7344,10000,40000,84.96
,1956,4050068200,Ступица задняя 4050068200 Geely Cityray,шт,4,0,0,4,2737,10948,15000,60000,252.73
,1691,4050039700,СТУПИЦА ЗАДНЯЯ GEELY EMGRAND NEW SS11 4050039700,шт,4,0,0,4,1690.5,6762,9000,36000,252.73
,2639,4036028600,Наконечник рулевой правый 4036028600 Geely Atlas Pro/Belgee X70 Original no logo,шт,4,0,0,4,612,2448,1600,6400,91.12
,2675,5062029100,Замок багажника Geely Atlas PRO / Monjaro 5062029100 Original no logo,шт,4,0,0,4,918,3672,3900,15600,85.93
,1846,6010109700,ДЕФЛЕКТОР ПЕРЕДНЕГО БАМПЕРА ЛЕВЫЙ GEELY TUGELLA 6010109700,шт,4,0,0,4,547.4,2189.6,1094,4376,252.73
,1587,4036048400,Наконечник рулевой правый 4036048400/4036049100  GEELY EMGRAND 7 NEW SS11,шт,4,0,0,4,322,1288,966,3864,252.73
,2532,2074067700,ТРУБКА ИНТЕРКУЛЕРА ВПУСКНАЯ  В СБОРЕ NL-3B Geely ATLAS PRO 2074067700,шт,4,0,0,4,5365.2,21460.8,11500,46000,119.74
,1973,6010183000,Заглушка фары противотуманной левая 6010183000 Geely Emgrand 7 New SS11,шт,4,0,0,4,128.8,515.2,500,2000,252.73
,1929,7057048000,Фонарь задний левый 7057048000 Geely Cityray,шт,4,0,0,4,6440,25760,35000,140000,252.73
,2627,2043005800,Стартер 2043005800/1016020979 Geely Coolray SX11/Belgee X50/ATLAS PRO Original no logo,шт,4,0,0,4,6528,26112,14000,56000,91.12
,2100,5027120100,КРОНШТЕЙН КРЕПЛЕНИЯ РАМЫ РАДИАТОРА ЛЕВЫЙ 5027120100 GEELY TUGELLA,шт,4,0,0,4,1738.8,6955.2,4000,16000,252.73
,1563,4017020100,Рычаг передней подвески правый 4017020100(4017032000) GEELY EMGRAND 7 NEW SS11,шт,4,0,0,4,1932,7728,3200,12800,252.73
,2146,6608267535,Крышка корпуса правого зеркала заднего вида 6608267535 Geely Cityray,шт,4,0,0,4,1481.2,5924.8,5000,20000,252.73
,1906,6013040900,Заглушка переднего бампера буксирного крюка 6013040900 Geely Tugella,шт,4,0,0,4,96.6,386.4,300,1200,252.73
,2160,6073067800,Арка крыла левая 6073067800 Geely Tugella no logo,шт,4,0,0,4,885.5,3542,3000,12000,249.47
,1868,6608109315,Кулак поворотный правый в сборе 6608109315 Geely Cityray,шт,4,0,0,4,15568.7,62274.8,31500,126000,252.73
,2097,5032552900,Петля капота левая 5032552900 Geely Tugella,шт,4,0,0,4,901.6,3606.4,3000,12000,252.73
,1930,7057047900,Фонарь задний правый 7057047900 Geely Cityray,шт,4,0,0,4,6440,25760,35000,140000,252.73
,2715,4050047500,ДИСК ТОРМОЗНОЙ ЗАДНИЙ 4050047500 NL-3B Geely ATLAS PRO Original no logo,шт,4,0,0,4,1836,7344,4900,19600,83.98
,2665,6010167700661,НАКЛАДКА ПЕРЕДНЕГО БАМПЕРА ДЕКОРАТИВНАЯ НИЖНЯЯ ЛЕВАЯ 6010167700661 Geely ATLAS PRO,шт,4,0,0,4,469.2,1876.8,990,3960,85.93
,1539,8889021206,Камера передняя задняя 360 градусов Geely Monjaro 8889021206,шт,4,0,0,4,11823.7,47294.8,23650,94600,356
,1886,1033030900,Датчик давления масла 1033030900 Geely Coolray/Tugella/Atlas PRO/Monjaro KX11,шт,4,0,0,4,644,2576,5300,21200,252.73
,2032,6044160600,Заглушка заднего буксировочного крюка 6044160600 Geely Cityray,шт,4,0,0,4,144.9,579.6,450,1800,252.73
,1921,6073159200,Накладка передней левой двери 6073159200 Geely Cityray,шт,4,0,0,4,1288,5152,6000,24000,215.8
,2110,4020051800,Амортизатор задний 4020051800 Geely Emgrand 7 New SS11,шт,4,0,0,4,2334.5,9338,7000,28000,252.73
,2666,6010167600661,НАКЛАДКА ПЕРЕДНЕГО БАМПЕРА ДЕКОРАТИВНАЯ НИЖНЯЯ ПРАВАЯ 6010167600661 Geely ATLAS PRO,шт,4,0,0,4,469.2,1876.8,990,3960,85.93
,2149,7057049200,Фонарь крыла задний правый 7057049200 Geely Emgrand 7 New SS11,шт,4,0,0,4,5152,20608,14000,56000,252.73
,1925,6010228700,Кронштейн крепления переднего бампера центральный 6010228700 Geely Cityray,шт,4,0,0,4,2044.7,8178.8,4089,16356,252.73
,2206,8892891616C15,Усилитель переднего бампера 8892891616C15 Geely Cityray,шт,4,0,0,4,2093,8372,10465,41860,188.23
,1858,8010068000,ТРУБКА ВЫСОКОГО ДАВЛЕНИЯ КОНДИЦИОНЕРА GEELY TUGELLA 8010068000,шт,5,0,0,5,483,2415,1500,7500,252.73
,2623,6020022100,Трапеция стеклоочистителя переднего с мотором 6020022100 Geely Coolray SX11,шт,5,0,0,5,3366,16830,15000,75000,91.12
,2070,7057019300,ФОНАРЬ ЗАДНИЙ ЛЕВЫЙ (в крышку багажника) GEELY TUGELLA 7057019300,шт,5,0,0,5,7808.5,39042.5,16000,80000,235.6
,2248,4013063000,Амортизатор передний левый Geely Tugella 4013063000,шт,5,0,0,5,1851.5,9257.5,8500,42500,242
,2006,5035062700,Накладка моторная правая 5035062700 Geely Tugella,шт,5,0,0,5,740.6,3703,3000,15000,252.73
,1945,7054025700,Фонарь центральный задний противотуманный (ПТФ) Geely Cityray 7054025700,шт,5,0,0,5,2688.7,13443.5,6000,30000,252.73
,2534,2019035300,Трубка топливная с клапаном Geely Coolray SX11/Belgee X50 2019035300,шт,5,0,0,5,1224,6120,2800,14000,119.74
,2577,8010059000,ТРУБКА КОНДИЦИОНЕРА 8010059000 Geely ATLAS PRO/Belgee X70,шт,5,0,0,5,1244.4,6222,5800,29000,106
,2622,5032042000,Замок капота 5032042000/1018062743 Geely Atlas Pro NL-3B Original no logo,шт,5,0,0,5,1224,6120,6000,30000,91.12
,2645,1014025100,Рычаг передней подвески левый 1014025100/4017005500 Geely Atlas/Atlas Pro Original no logo,шт,5,0,0,5,2550,12750,7000,35000,91.12
,2132,6044113300,Накладка бампера задняя 6044113300/6600013050/6608412446 Geely Tugella FY11,шт,5,0,0,5,2656.5,13282.5,12000,60000,239.69
,2031,6010228500,Заглушка буксировочного крюка переднего бампера 6010228500 Geely Cityray,шт,5,0,0,5,225.4,1127,1000,5000,252.73
,2776,7042012600,Переключатель подрулевой (стрекоза) 7042014900/7042012600/8889546452 Geely Coolray SX11/Emgrand SS11 original,шт,5,0,0,5,8466,42330,31000,155000,80.6
,2676,6600012781,Корпус воздушного фильтра 6600012781/2032045500661 Geely Atlas PRO Original no logo,шт,5,0,0,5,1632,8160,6400,32000,85.93
,1910,6044159400,Накладка заднего бампера правая 6044159400 Geely Cityray,шт,5,0,0,5,322,1610,3500,17500,252.73
,687,4050041300,Ступица заднего колеса 4050041300 (4050006200) Geely GS/GL/SX11/GE15/GE,шт,5,0,0,5,1928.5,9642.5,5000,25000,471.79
,2071,7057019100,ФОНАРЬ ЗАДНИЙ ПРАВЫЙ (в крышку багажника) GEELY TUGELLA 7057019100,шт,5,0,0,5,7808.5,39042.5,16000,80000,252.73
,1843,6010157700,Воздуховод бампера переднего левый 6010157700 Geely Tugella,шт,5,0,0,5,627.9,3139.5,1300,6500,213
,2696,8010575900,Трубка кондиционера 8010575900 Geely Atlas PRO Original with logo,шт,5,0,0,5,5569.2,27846,18000,90000,84.96
,1591,1077588700,Кронштейн опоры АКПП коробки передач Geely Monjaro 1077588700,шт,5,0,0,5,977.9,4889.5,4000,20000,356
,2646,1014025101,Рычаг передней подвески правый 1014025101/4017005400 Geely Atlas/Atlas Pro Original no logo,шт,5,0,0,5,2550,12750,5500,27500,91.12
,1999,6044160700,Кронштейн заднего бампера левый 6044160700 Geely Cityray,шт,5,0,0,5,354.2,1771,1500,7500,252.73
,2631,3045001700,Сальник привода 3045001700 JINXUAN для Geely Coolray/NEW/Cityray/ATLAS PRO/Belgee X50/X70 copy,шт,5,0,0,5,122.4,612,400,2000,91.12
,1984,6073068500,АРКА ЗАДНЕГО ПРАВОГО КРЫЛА 6073068500 Geely Tugella,шт,5,0,0,5,853.3,4266.5,2000,10000,252.73
,2799,1056021800,ФИЛЬТР МАСЛЯНЫЙ ГРУБОЙ ОЧИСТКИ 1056021800/32208081 Geely Coolray Sx11/ATLAS PRO/Belgee X50/X70 Original no logo,шт,5,0,0,5,408,2040,1800,9000,78.83
,2002,6044096200,Кронштейн заднего бампера левый 6044096200/6044068500 Geely Tugella,шт,5,0,0,5,885.5,4427.5,2500,12500,252.73
,2094,4050561900,Задняя ступица 4050561900/4050560300 Geely Tugella,шт,5,0,0,5,1932,9660,11000,55000,252.73
,1593,1077106200,Опора двигателя задняя правая Geely Monjaro 1077106200,шт,5,0,0,5,1600.2,8001,4800,24000,356
,2679,2082006300,Бачок расширительный 2082006300 Geely Atlas PRO Original with logo,шт,5,0,0,5,1224,6120,2500,12500,85.93
,2105,4036055100,Наконечник рулевой правый 4036055100/4036029600 Geely Tugella,шт,5,0,0,5,402.5,2012.5,1800,9000,252.73
,2109,4017022100,Рычаг передней подвески нижний правый 4017022100/6600005797 GEELY TUGELLA,шт,5,0,0,5,1449,7245,7500,37500,217.8
,2135,2032039900,Патрубок воздушного фильтра впускной Geely Emgrand 7 New SS11 2032039900,шт,5,0,0,5,563.5,2817.5,3000,15000,252.73
,2103,4013057900,Опора амортизатора передней подвески 4013057900 Geely Tugella,шт,5,0,0,5,644,3220,2400,12000,245.79
,1970,6044159900,Кронштейн заднего бампера левый 6044159900 Geely Cityray,шт,5,0,0,5,483,2415,2500,12500,252.73
,2148,7057019800,ФОНАРЬ ЗАДНИЙ ПРАВЫЙ (В КРЫЛО) GEELY TUGELLA 7057019800,шт,5,0,0,5,6440,32200,18000,90000,218.83
,2000,6044160500,Кронштейн заднего бампера правый 6044160500 Geely Cityray,шт,5,0,0,5,354.2,1771,1500,7500,252.73
,2601,4030524200,КАРДАН РУЛЕВОЙ 4030524200 Geely ATLAS PRO/Belgee X70,шт,5,0,0,5,2550,12750,13000,65000,97.85
,2184,6044096300,Бампер задний верхняя часть 6044096300 Geely Tugella,шт,5,0,0,5,3864,19320,15000,75000,239.69
,1892,6010091500,Кронштейн датчика бампера правый боковой 6010091500 Geely Coolray SX11,шт,5,0,0,5,80.5,402.5,490,2450,252.73
,2106,4036055000,Наконечник рулевой левый 4036055000/4036029700 Geely Tugella,шт,5,0,0,5,402.5,2012.5,1800,9000,252.73
,2089,4013062800,АМОРТИЗАТОР ПЕРЕДНИЙ ПРАВЫЙ 4013062800 GEELY TUGELLA,шт,5,0,0,5,1851.5,9257.5,8500,42500,242
,1581,5511695926,Прокладка головки блока цилиндров Geely Coolray NEW 1025045700/5511695926 copy,шт,5,0,0,5,885.5,4427.5,2656,13280,252.73
,1971,6044159700,Кронштейн заднего бампера правый 6044159700 Geely Cityray,шт,5,0,0,5,483,2415,2500,12500,252.73
,1844,6010157800,Воздуховод бампера переднего правый 6010157800 Geely Tugella,шт,5,0,0,5,627.9,3139.5,1300,6500,213
,1986,8010068100,ТРУБКА КОНДИЦИОНЕРА 8010068100 GEELY TUGELLA,шт,5,0,0,5,1449,7245,14000,70000,217.79
,1874,5049014400,Локер задний левый Geely Tugella 5049014400,шт,5,0,0,5,2415,12075,6000,30000,252.73
,2743,2022011200,ТОЛКАТЕЛЬ ТНВД/Втулка ТНВД Geely Coolray SX11 2022011200 Original with logo,шт,5,0,0,5,652.8,3264,2200,11000,82.81
,2518,1030021800,Клапан впускной 1030021800 original Geely Coolray SX11/ATLAS PRO/Belgee X50/X70,шт,5,0,0,5,250,1250,500,2500,139.03
,1857,6044095900,Кронштейн заднего бампера правый под фонарем 6044095900 Geely Tugella,шт,5,0,0,5,466.9,2334.5,1500,7500,252.73
,1955,2032073800,Патрубок воздушного фильтра 2032073800 Geely Emgrand 7 New SS11,шт,5,0,0,5,1529.5,7647.5,4200,21000,252.73
,2163,6044130900,Кронштейн заднего бампера 6044130900 левый Geely Emgrand 7 New SS11,шт,5,0,0,5,161,805,550,2750,252.73
,1595,1077111200,Опора двигателя задняя Geely Coolray NEW  1077111200,шт,5,0,0,5,1635.76,8178.8,5000,25000,356
,2625,4013060400,Амортизатор передний левый 4013060400 Geely Atlas Pro Original no logo,шт,5,0,0,5,2346,11730,5199,25995,91.12
,2008,5030552300,Защита двигателя (пыльник) 5030552300 Geely Tugella,шт,5,0,0,5,3461.5,17307.5,7000,35000,252.73
,1949,2078011700,Вентилятор (диффузор) радиатора 2078011700/6600076962 Geely Tugella 2021 FY11,шт,5,0,0,5,6118,30590,25000,125000,208.59
,2101,6010096200,Кронштейн переднего бампера правый металл 6010096200 Geely Tugella,шт,5,0,0,5,515.2,2576,2000,10000,252.73
,2044,7051026700,ФАРА ПЕРЕДНЯЯ ПРАВАЯ 7051026700 GEELY TUGELLA,шт,5,0,0,5,8303,41515,42000,210000,250.13
,2098,5032552800,Петля капота правая 5032552800 Geely Tugella,шт,5,0,0,5,901.6,4508,3000,15000,252.73
,2742,8020025100,Клапан расширительный кондиционера Geely Coolray 8020025100 Original with logo,шт,5,0,0,5,2284.8,11424,5000,25000,82.81
,2111,4020033100,Амортизатор задний 4020033100 GEELY TUGELLA,шт,5,0,0,5,3461.5,17307.5,9500,47500,252.73
,2579,1056528200,Трубка масляного радиатора теплообменника впускная Original 1056528200 Geely Coolray SX11/Atlas Pro/Belgee X50/X70,шт,5,0,0,5,938.4,4692,4000,20000,106
,2108,4017022200,Рычаг передней подвески нижний левый 4017022200/6600005796 GEELY TUGELLA,шт,5,0,0,5,1449,7245,4000,20000,252.73
,2177,6010227800,Решетка бампера нижняя 6010227800 Geely Cityray original,шт,5,0,0,5,3590.3,17951.5,11500,57500,194.31
,2515,8889763147,Ступица в сборе перед/зад YUGUANG 4017523900/8889763147 Geely TUGELLA DSLK-3484 (BAR0392A),шт,5,0,0,5,1690.5,8452.5,3381,16905,148.04
,2095,6010131400,КРОНШТЕЙН КРЕПЛЕНИЯ ПЕРЕДНЕГО БАМПЕРА ЛЕВЫЙ 6010131400 GEELY TUGELLA,шт,5,0,0,5,241.5,1207.5,650,3250,252.73
,2755,1073007100,Натяжитель приводного ремня 1073007100 Geely Coolray SX11,шт,5,0,0,5,1326,6630,3500,17500,73.62
,2174,4048055500,КОЛОДКИ ТОРМОЗНЫЕ ПЕРЕДНИЕ 4048055500 HBXY XYP2532 GEELY TUGELLA,шт,5,0,0,5,1127,5635,3000,15000,252.73
,2530,2074067200,ПАТРУБОК ИНТЕРКУЛЕРА ВПУСКНОЙ 2074067200 Geely ATLAS PRO/Belgee X70,шт,5,0,0,5,1326,6630,6000,30000,119.74
,1888,6010083100,Кронштейн датчика бампера левый центральный 6010083100 Geely Coolray SX11,шт,6,0,0,6,80.5,483,241,1446,252.73
,613,7054015200,Фара противотуманная правая 7054015200/ПТФ Geely Coolray SX11,шт,6,0,0,6,1173.08,7038.5,2311,13866,355.84
,2747,4050047600,Колодки тормозные задние 4050047600 XYP2099 HBXY для Geely ATLAS PRO(NL-3B),шт,6,0,0,6,1122,6732,3366,20196,82.81
,2716,4048053900,Диск тормозной передний для 4048053900 Geely Atlas Pro Original no logo,шт,6,0,0,6,1938,11628,5600,33600,83.98
,1564,1022029000,Прокладка 1022029000 VVTI Geely Coolray NEW (Прокладка клапана фазорегулятора Geely Coolray NEW),шт,6,0,0,6,195.98,1175.88,587,3522,246.23
,2749,4048095600,Колодки тормозные передние 4048095600 XYP2648 HBXY для Geely ATLAS PRO/Belgee X70,шт,6,0,0,6,1224,7344,2500,15000,82.81
,2048,4050096700,Диск тормозной задний 4050096700 Geely Cityray,шт,6,0,0,6,3476.6,20859.6,9000,54000,252.73
,1594,1077062300,Опора двигателя задняя/КПП Geely Coolray SX11 1077062300,шт,6,0,0,6,1031.24,6187.44,3000,18000,339.01
,1537,4048093600,Колодки передние тормозные 4048093600 GEELY EMGRAND 7 NEW SS11,шт,6,0,0,6,1310.33,7862,3000,18000,269.95
,1661,1064000093,Опора шаровая Geely Emgrand 7 New 1064000093 (4017020200),шт,6,0,0,6,402.5,2415,1000,6000,239.62
,1891,6010091600,Кронштейн датчика бампера левый боковой 6010091600 Geely Coolray SX11,шт,6,0,0,6,80.5,483,241,1446,252.73
,1887,6010083000,Кронштейн датчика бампера центральный правый 6010083000 Geely Coolray,шт,6,0,0,6,80.5,483,490,2940,251.44
,2029,8894989892,Датчик ABS задний 8894989892 Geely Cityray,шт,6,0,0,6,1191.4,7148.4,9000,54000,252.73
,1692,2043005800,Стартер 2043005800/1016020979 Geely Coolray SX11/Belgee X50/ATLAS PRO copy,шт,7,0,0,7,4488,31416,10499,73493,91.12
,2581,1056528200,Трубка масляного радиатора теплообменника впускная COPY 1056528200 Geely Coolray SX11/Atlas Pro/Belgee X50/X70,шт,7,0,0,7,510,3570,2000,14000,106
,2600,4017005300,Опора шаровая 4017005300/1014025354 Geely Atlas NL3/Changan CS75/CS75 Plus/CS85/CS85 Coupe/UNI-V,шт,7,0,0,7,510,3570,1150,8050,97.85
,2182,4086033500,Стойка стабилизатора задняя 4086033500 Geely Cityray,шт,8,0,0,8,1288,10304,3500,28000,252.73
,1643,7088033400,Датчик парковки передний 7088033400 (6600006155) Geely Coolray 2021 1.5 JLH-3G15TD,шт,8,0,0,8,563.5,4508,1700,13600,224.31
,1960,6010182800,Молдинг переднего бампера центральный нижний Geely Emgrand 7 New SS11 6010182800/6608069560,шт,8,0,0,8,563.5,4508,2500,20000,168.3
,1733,8025530500,Фильтр салонный Geely Tugella (FY-11) 8025530500,шт,8,0,0,8,128.8,1030.4,1500,12000,252.73
,1962,6010183600,Решетка переднего бампера нижняя  6010183600 Geely Emgrand 7 New SS11,шт,8,0,0,8,402.5,3220,1610,12880,239.69
,2584,8013010800,Компрессор кондиционера 8013010800 Geely Coolray SX11/Atlas Pro/Belgee X50/X70,шт,8,0,0,8,11220,89760,22500,180000,106
,1667,2019088200,Клапан электромагнитный топливного абсорбера 2019088200 Geely Coolray NEW/Emgrand 7 New SS11/,шт,9,0,0,9,1326,11934,5900,53100,99.1
,927,2074056300,Интеркулер 2074056300 Geely Coolray SX11,шт,9,0,0,9,3378.2,30403.8,15000,135000,337.23
